data_unique,title_orig,title_cn,description_orig,description_cn,content_orig,content_cn,date_published,lang,countries,locations,source_url,source_database,download_url,categories,event_id,see_also,files,disease_name,disease_pathogen,is_virus_related,is_drug_resist,is_vector_borne,is_respiratory,is_unknown_disease,is_multi_countries,is_human_disease,death_count,create_time,update_time,disease_orig,country_orig,label_json,label_update_time
/zika-epidemiology-update-may-2024,Zika epidemiology update - May 2024,寨卡疫情更新 - 2024 年 5 月,"
        <h3>Overview </h3>
<p>World Health Organization compiles periodic summaries of the global epidemiology of Zika virus transmission and the update for 2024 is being submitted for publication as a peer reviewed manuscript, based on a review of global surveillance data and scientific publications. This will provide a comprehensive overview of Zika virus transmission and congenital Zika syndrome worldwide. In the interim, the map of countries with Zika transmission and list of countries with Zika and vectors has been updated to reflect changes since the last epidemiologic update in 2022. Zika transmission persists in several countries but has generally been at low levels throughout 2018 to the present. Since the last epidemiological update and based on peer-reviewed published data, three countries have been added to the list of countries with evidence of autochthonous, mosquito-borne transmission, and two countries to the list of countries with established&nbsp;<em>Aedes aegypti</em>populations but no documented Zika transmission.&nbsp; Findings underscore the importance of sustained vigilance to ensure integrated country preparedness for early detection and response, monitoring risk, vector control and the development of diagnostics, vaccines, and therapeutics.</p><ul><li><a target=""_blank"" href=""https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/countries-with-zika-and-vectors-table_21-may-2024.pdf?sfvrsn=b37d66a_1"">The list of countries with Zika and vectors</a></li><li><a target=""_blank"" href=""/images/default-source/wpro/health-topic/zika/zika_2024.png?sfvrsn=d4d18799_2"">Map of countries Zika transmission</a></li></ul>
      ",寨卡病毒疫情更新——2024 年 5 月,,,2024-06-03,,"[""安道尔"", ""冰岛"", ""美属萨摩亚"", ""印度"", ""汤加"", ""奥地利"", ""挪威""]",,https://www.who.int/publications/m/item/zika-epidemiology-update-may-2024,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/zika/countries-with-zika-and-vectors-table_21-may-2024.pdf?sfvrsn=b37d66a_1&download=true,,,,,"[""寨卡病毒病""]",,,,,,,,,,2024-06-02 00:00:50,2024-06-02 00:00:50,,,,
/meningitis-weekly-bulletin-27-may-to-2-june-2024,Meningitis Weekly bulletin 27 May to 2 June 2024,脑膜炎每周简报 2024 年 5 月 27 日至 6 月 2 日,"

      ",,,,2024-06-02,,,,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-27-may-to-2-june-2024,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/health-topics---meningitis/bulletin-meningite_2024_s22.pdf?sfvrsn=a36aa46a_1&download=true,,,,,,,,,,,,,,,2024-06-21 00:01:01,2024-06-21 00:01:01,,,,
/multi-country-outbreak-of-mpox--external-situation-report-33--31-may-2024,"Multi-country outbreak of mpox, External situation report#33- 31 May 2024",多国猴痘疫情，外部情况报告第 33 号 - 2024 年 5 月 31 日,"
        <h3>Overview </h3>
<p>This is the 33rd situation report for the multi-country outbreak of mpox, which provides details on the latest epidemiology. This update also features significant developments, including the WHO Strategic framework for enhancing prevention and control of mpox, which provides guidance on outbreak prevention and control, as well as elimination of human-to-human transmission of mpox;&nbsp;&nbsp;</p><p>A summary of the proceedings of the twenty-fifth meeting of the WHO Advisory Committee on Variola Virus Research, which outlines recommendations for research related to countermeasures developed for smallpox and lessons learned during the global mpox outbreak.&nbsp;&nbsp;</p><p>Updates on the recently published full report on conclusions and recommendations arising from the Meeting of the Strategic Advisory Group of Experts on Immunization (SAGE) held from 11 – 13 March 2024 and the recently updated Diagnostic testing for the monkeypox virus (‎MPXV)‎: Interim guidance document.&nbsp;&nbsp;</p><p>There is a&nbsp;critical need for enhanced surveillance, precise diagnostics, and international cooperation in tackling the mpox public health challenge.&nbsp;</p>
      ",多国猴痘疫情，外部情况报告第 33 号——2024 年 5 月 31 日,,,2024-05-31,,"[""冰岛"", ""安道尔"", ""美属萨摩亚"", ""汤加"", ""印度""]",,https://www.who.int/publications/m/item/multi-country-outbreak-of-mpox--external-situation-report-33--31-may-2024,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20240531_mpox_external-sitrep_33.pdf?sfvrsn=74858ef7_3&download=true,,,,,"[""猴痘""]",,,,,,,,,,2024-06-02 00:00:52,2024-06-02 00:00:52,,,,
/public-health-situation-analysis--greater-horn-of-africa---as-of-31-december-2023,Public Health Situation Analysis: Greater Horn of Africa - as of 31 December 2023,公共卫生状况分析：非洲大角 - 截至2023年12月31日,"
        <h3>Overview </h3>
<p>The Greater Horn of Africa (GHoA) region faces severe challenges at the start of 2024, with an estimated 50.1 million people experiencing food insecurity crises. Of particular concern are 11.4 million children under five years old expected to suffer from acute malnutrition, with 2.9 million severely malnourished by June 2024. Disease outbreaks including cholera, measles, malaria, dengue fever, and others are rampant, exacerbated by factors like conflict, drought, flooding, displacement, and limited access to healthcare. Flood-affected areas in Ethiopia, Somalia, and Kenya have seen a surge in water and vector-borne diseases.&nbsp;<br></p><p>The region has over 24.1 million internally displaced persons (IDPs), refugees, and asylum seekers, with Sudan, Ethiopia, Somalia, and South Sudan reporting the highest numbers. Sudan, South Sudan, and Ethiopia are among the most food-insecure regions globally due to ongoing conflicts, flooding, and drought, leading to displacement, health facility damage, food price inflation, and increased malnutrition. These conditions hinder response efforts to disease outbreaks like cholera and measles, resulting in higher rates of illness and death.</p><p>&nbsp;</p>
      ",**公共卫生状况分析：非洲之角 - 截至 2023 年 12 月 31 日**,,,2024-05-30,,"[""肯尼亚"", ""南苏丹"", ""韩国"", ""埃塞俄比亚""]",,https://www.who.int/publications/m/item/public-health-situation-analysis--greater-horn-of-africa---as-of-31-december-2023,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/greater-horn-of-africa_-public-health-situation-analysis-(phsa)_january-2024_final.pdf?sfvrsn=8ceb2f2f_1&download=true,,,,,,,,,,,,,,,2024-05-31 00:01:02,2024-06-18 11:17:16,,,,
/influenza-update-n--477,Influenza Update N° 477,流感动态更新 N° 477,"
        <h3>Overview </h3>
<sup>Published 29 May 2024 | For reporting Week 20, ending 19 May 2024</sup><br><h3>Influenza</h3><ul><li>In the Northern hemisphere, influenza activity was generally low at interepidemic levels in most countries. Elevated activity continued to be reported in countries in Central America and the Caribbean, due primarily to influenza A(H3N2) with influenza B viruses also detected. Elevated activity was reported in countries in South Asia with primarily influenza A(H3N2) viruses with A(H1N1)pdm09 viruses also detected. </li><li>In the Southern hemisphere, countries in South America continued to report elevated influenza activity, with influenza A(H1N1)pdm09 and A(H3N2) viruses detected. In South Africa, activity was elevated and increased relative to prior weeks, due primarily to influenza A(H1N1)pdm09 viruses.</li></ul>&nbsp;
<h3>SARS-CoV-2</h3><ul><li>SARS-CoV-2 activity, as reported from sentinel surveillance in 59 countries/areas/territories that met inclusion criteria, was low overall. Some countries in Central America, Western Asia, South Asia, South East Asia, and Oceania reported elevated activity. Small increases in activity were reported in Oceania and South West Europe.
    </li></ul>WHO encourages countries, especially those that have received the <a href=""https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html"" data-sf-ec-immutable="""">multiplex influenza and SARS-CoV-2</a> reagent kits from GISRS,&nbsp;to conduct integrated surveillance of influenza and SARS-CoV-2 and report epidemiological and laboratory information in a timely manner to established regional and global platforms. The guidance can be found here <a href=""/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1"" data-sf-ec-immutable="""">https://www.who.int/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1.</a>
      ",流感疫情更新第 477 期,,,2024-05-29,,"[""韩国""]",,https://www.who.int/publications/m/item/influenza-update-n--477,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/influenza-updates/2024/20240529_who-respiratory-virus-update_477.pdf?sfvrsn=b6da3862_1&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2024-05-31 00:01:05,2024-06-18 11:17:07,,,,
/meningitis-weekly-bulletin-20-to-26-may-2024,Meningitis Weekly bulletin 20 to 26 May 2024,2024 年 5 月 20 日至 26 日脑膜炎周报,"

      ",,,,2024-05-26,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-20-to-26-may-2024,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/health-topics---meningitis/bulletin-meningite_2024_s21.pdf?sfvrsn=6ed16c07_1&download=true,,,,,,,,,,,,,,,2024-06-12 00:01:25,2024-06-12 00:01:25,,,,
/influenza-update-n--476,Influenza Update N° 476,流感动态更新第 476 号,"
        <h3>Overview </h3>
<sup>Published 22 May 2024 | For reporting week 19, which ended 12  May 2024</sup><br><h3>Influenza</h3><ul><li>In the Northern Hemisphere, influenza activity was stable or declined in most countries. Elevated activity continued to be reported in Central America and the Caribbean, due primarily to influenza A(H3N2) viruses, and in some parts of Eastern Europe and Western Asia, due primarily to influenza B viruses. </li><li>In the Southern hemisphere, several countries in South America reported elevated influenza activity, with mainly influenza A viruses detected (A(H1N1)pdm09 and A(H3N2) viruses have been co-circulating). In Southern Africa, activity was elevated and increased relative to prior weeks, due primarily to influenza A(H1N1)pdm09 viruses.</li></ul>&nbsp;
<h3>SARS-CoV-2</h3><ul><li>SARS-CoV-2 activity, as reported from sentinel surveillance in 59 countries/areas/territories that met inclusion criteria, was low overall, but elevated in some countries in South West Europe, Middle Africa, Northern Africa, Western Asia, South Asia, and South East Asia. Activity was stable in most countries, with small increases reported in South West Europe, Middle Africa, Eastern Africa, and Western Asia.
    </li></ul>WHO encourages countries, especially those that have received the <a href=""https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html"" data-sf-ec-immutable="""">multiplex influenza and SARS-CoV-2</a> reagent kits from GISRS,&nbsp;to conduct integrated surveillance of influenza and SARS-CoV-2 and report epidemiological and laboratory information in a timely manner to established regional and global platforms. The guidance can be found here <a href=""/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1"" data-sf-ec-immutable="""">https://www.who.int/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1.</a>
      ",流感最新动态第 476 期,,,2024-05-22,,"[""韩国""]",,https://www.who.int/publications/m/item/influenza-update-n--476,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/influenza-updates/2024/20240522_who-respiratory-virus-update.pdf?sfvrsn=b33c0b8b_1&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2024-05-23 00:01:18,2024-06-18 11:17:07,,,,
/meningitis-weekly-bulletin-13-to-19-may-2024,Meningitis Weekly bulletin 13 to 19 May 2024,脑膜炎周报 2024 年 5 月 13 日至 5 月 19 日,"

      ",,,,2024-05-19,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-13-to-19-may-2024,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/health-topics---meningitis/bulletin-meningite_2024_s20.pdf?sfvrsn=8072b5ce_1&download=true,,,,,,,,,,,,,,,2024-06-06 00:00:56,2024-06-06 00:00:56,,,,
/covid-19-epidemiological-update-edition-167,COVID-19 epidemiological update – 17 May 2024,新冠病毒流行病学更新 – 2024 年 5 月 17 日,"
        <h3>Overview </h3>
<p>SARS-CoV-2 PCR percent positivity, as detected in integrated sentinel
 surveillance as part of the Global Influenza Surveillance and Response 
System (GISRS) and reported to FluNet was 7.3% from 79 countries during 
the week ending 28 April 2024. &nbsp;</p><p>KP.3 and KP.2, both descendent 
lineages of JN.1 and variants under monitoring (VUMs) accounted for 
20.0% and 9.6% of sequences in week 17 compared to 3.5% and 6.4% in week
 14, respectively. Globally, JN.1 is the most reported variant of 
interest (VOI) (now reported by 130 countries), accounting for 54.3% of 
sequences in week 17 and having declined from a prevalence of 69.0% in 
week 14.&nbsp;</p><p>Globally, the number of new cases decreased by 48% 
during the past 28-day period of 1 to 28 April 2024 compared to the 
previous 28-day period (4 to 31 March 2024), with over one hundred and 
forty-seven thousand new cases reported. The number of new deaths 
decreased by 44% as compared to the previous 28-day period, with over 
2600 new fatalities reported. As of 28 April 2024, over 775 million 
confirmed cases and more than seven million deaths have been reported 
globally. &nbsp;</p><p>During the period from 1 to 28 April 2024, COVID-19 
new hospitalizations and admissions to an intensive care unit (ICU) both
 recorded an overall decrease of 35% and 45% with over 32 000 and more 
than 250 admissions, respectively.&nbsp;</p><p>In this edition, we include: &nbsp;</p><ul><li>The COVID-19 epidemiological update at the global and regional levels. </li><li>An update on hospitalizations and ICU admissions. </li><li>An update on the SARS-CoV-2 variants of interest (VOI) and variants under monitoring (VUM). </li></ul>
        <div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
         <p><a target=""_blank"" href=""/emergencies/diseases/novel-coronavirus-2019/situation-reports"">All COVID-19 Epidemiological and Operational Updates</a>&nbsp;</p><p></p>
        </div>
      ",**2024年5月17日新冠疫情流行病学更新**,,,2024-05-17,,"[""美属萨摩亚"", ""印度"", ""安道尔"", ""汤加"", ""冰岛"", ""白俄罗斯"", ""奥地利""]",,https://www.who.int/publications/m/item/covid-19-epidemiological-update-edition-167,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/covid_19_epi_update_167.pdf?sfvrsn=58f54395_1&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2024-05-19 00:01:27,2024-05-19 00:01:27,,,,
/multi-country-outbreak-of-cholera--external-situation-report--14---16-may-2024,"Multi-country outbreak of cholera, External situation report #14 - 16 May 2024",霍乱多国疫情，外部情况报告 #14 - 2024 年 5 月 16 日,"
        <h3>Overview </h3>
<p>From 1 January 2024 to 28 April 2024, a cumulative total of 145 900 cholera cases and 1766 deaths were reported from 24 countries across five WHO regions, with the African Region recording the highest numbers, followed by the Eastern Mediterranean Region, the Region of the Americas, the South-East Asia Region, and the European Region. No outbreaks were reported in the Western Pacific Region during this time.</p><p>The cholera response continues to be affected by a critical shortage of Oral Cholera Vaccines (OCV). Since January 2023, OCV requests have surged, with 82 million doses requested by 15 countries, nearly double the 46 million doses produced during this period. The global stockpile of vaccines was depleted until early March. As of 6 May 2024, the stockpile has 3.2 million doses, which is below the global stockpile target of five million doses.&nbsp; &nbsp;</p><p>WHO classified the global resurgence of cholera as a grade 3 emergency in January 2023, its highest internal level for emergencies. Based on the number of outbreaks and their geographic expansion, alongside the shortage of vaccines and other resources, WHO re-assed the risk at the global level as very high and the event remains classified as a grade 3 emergency.&nbsp;&nbsp;</p><p></p>
        <div id=""dynamic-content__accordion"" class=""dynamic-content__accordion"">
         <p>We would like to have your response for the following end-user survey on external situation report for multi-country outbreak of cholera:&nbsp;<a href=""https://extranet.who.int/dataformv3/index.php/458396?lang=en"" data-sf-ec-immutable="""">https://extranet.who.int/dataformv3/index.php/458396?lang=en</a>&nbsp;</p><p>Cholera upsurge (2021-present):&nbsp;<a href=""https://www.who.int/emergencies/situations/cholera-upsurge"" data-sf-ec-immutable="""">https://www.who.int/emergencies/situations/cholera-upsurge/</a>&nbsp;</p>
        </div>
      ",霍乱多国疫情暴发，外部情况报告 #14 - 2024 年 5 月 16 日,,,2024-05-16,,"[""汤加"", ""安道尔"", ""白俄罗斯"", ""挪威"", ""印度"", ""美属萨摩亚"", ""冰岛"", ""奥地利""]",,https://www.who.int/publications/m/item/multi-country-outbreak-of-cholera--external-situation-report--14---16-may-2024,who_situation_reports,https://www.who.int/docs/default-source/coronaviruse/situation-reports/20240516_multi-country_outbreak-of-cholera_sitrep_-14.pdf?sfvrsn=902653eb_4&download=true,,,,,"[""霍乱""]",,,,,,,,,,2024-05-17 00:01:23,2024-05-17 00:01:23,,,,
/who-s-operational-update-on-health-emergencies---april-2024,WHO's Operational Update on Health Emergencies - April 2024,世卫组织健康紧急事件最新行动更新 - 2024 年 4 月,"
        <h3>Overview </h3>
<p><span style=""background-color:transparent;text-align:inherit;text-transform:inherit;word-spacing:normal;caret-color:auto;white-space:inherit;"">WHO's Operational Update on Health Emergencies, published monthly, highlights WHO’s work on preparedness and emergency response, combating health crises across the globe. Stay informed on WHO’s strategic, evidence-based and science-driven support in partnership with countries, to deliver best-in-class rapid response while building resilience to future health threats.</span></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>
      ",世卫组织卫生紧急情况业务更新 - 2024 年 4 月,,,2024-05-15,,"[""安道尔"", ""印度"", ""汤加""]",,https://www.who.int/publications/m/item/who-s-operational-update-on-health-emergencies---april-2024,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/who_wou_apr_2024.pdf?sfvrsn=aa8dc99f_1&download=true,,,,,,,,,,,,,,,2024-05-16 00:00:41,2024-05-16 00:00:41,,,,
/influenza-update-n--475,Influenza Update N° 475,流感疫情更新第 475 期,"
        <h3>Overview </h3>
<p><sup>Published 15 May 2024 | For reporting week 18, which ended 05 May 2024</sup><br></p><h3>Influenza</h3><ul><li>In the Northern Hemisphere, influenza activity was stable or declined in most countries. Elevated activity continued to be reported in Central America and the Caribbean, due primarily to influenza A viruses, and in some parts of Eastern Europe and Western Asia, due primarily to influenza B viruses. A few countries in Western Africa and Middle Africa reported increased activity relative to previous weeks.</li><li>In the southern hemisphere, several countries in South America reported elevated influenza activity, with mainly influenza A viruses detected. In Southern Africa, activity was elevated and increased relative to prior weeks, with influenza A viruses predominant.&nbsp;</li></ul><h3>SARS-CoV-2</h3><ul><li>SARS-CoV-2 activity, as reported from sentinel surveillance in 57 countries/areas/territories that met inclusion criteria, was low overall, but remained elevated in some countries in Western Africa, Western Asia, South Asia, and South East Asia. Activity was stable in most countries, with small increases reported in very few countries in South-East Asia, Northern Africa and Middle Africa.</li></ul>WHO encourages countries, especially those that have received the <a href=""https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html"" data-sf-ec-immutable="""">multiplex influenza and SARS-CoV-2</a> reagent kits from GISRS,&nbsp;to conduct integrated surveillance of influenza and SARS-CoV-2 and report epidemiological and laboratory information in a timely manner to established regional and global platforms. The guidance can be found here <a href=""/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1"" data-sf-ec-immutable="""">https://www.who.int/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1.</a><p></p>
      ",流感监测更新第 475 期,,,2024-05-15,,"[""韩国""]",,https://www.who.int/publications/m/item/influenza-update-n--475,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/influenza-updates/2024/202418_who-respiratory-virus-update.pdf?sfvrsn=79835401_3&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2024-05-17 00:01:27,2024-06-18 11:17:08,,,,
/meningitis-weekly-bulletin-6-to-12-may-2024,Meningitis Weekly bulletin 6 to 12 May 2024,脑膜炎周报 2024 年 5 月 6 日至 12 日,"

      ",,,,2024-05-12,,"[""汤加""]",,https://www.who.int/publications/m/item/meningitis-weekly-bulletin-6-to-12-may-2024,who_situation_reports,https://cdn.who.int/media/docs/default-source/documents/emergencies/health-topics---meningitis/bulletin-meningite_2024_s19.pdf?sfvrsn=4640925a_1&download=true,,,,,,,,,,,,,,,2024-05-29 00:01:36,2024-05-29 00:01:36,,,,
/influenza-update-n--474,Influenza Update N° 474,流感最新消息第 474 期,"
        <h3>Overview </h3>
<sup>Published 08 May 2024 | For reporting week 17, which ended 28 April 2024</sup><br><h3>Influenza</h3><ul><li>In the Northern Hemisphere, influenza activity continued to decline in most countries. Elevated activity is being reported in Central America and the Caribbean, due primarily to influenza A viruses, and in Eastern Europe and Western Asia, due primarily to influenza B viruses. </li><li>In the southern hemisphere, countries in South America reported elevated influenza activity, with mainly influenza A viruses detected. Some countries in Southern Africa reported elevated and increasing activity from prior weeks, with both influenza A and B viruses detected.</li></ul>&nbsp;
<h3>SARS-CoV-2</h3><ul><li>SARS-CoV-2 activity, as reported from sentinel surveillance in 70 countries/areas/territories that met inclusion criteria, is low overall, but remains elevated in some countries in Western Africa, Western Asia, Southern Asia , and South East Asia. Increases in activity have been reported in countries in Northern Africa, Western Asia, Southern Asia, and South East Asia.
    </li></ul>WHO encourages countries, especially those that have received the <a href=""https://www.cdc.gov/coronavirus/2019-ncov/lab/multiplex.html"" data-sf-ec-immutable="""">multiplex influenza and SARS-CoV-2</a> reagent kits from GISRS,&nbsp;to conduct integrated surveillance of influenza and SARS-CoV-2 and report epidemiological and laboratory information in a timely manner to established regional and global platforms. The guidance can be found here <a href=""/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1"" data-sf-ec-immutable="""">https://www.who.int/publications/i/item/WHO-2019-nCoV-integrated_sentinel_surveillance-2022.1.</a>
      ",流感动态更新第 474 篇,,,2024-05-08,,"[""韩国""]",,https://www.who.int/publications/m/item/influenza-update-n--474,who_situation_reports,https://cdn.who.int/media/docs/default-source/influenza/influenza-updates/2024/20240508_who-respiratory-virus-update.pdf?sfvrsn=e8392b65_1&download=true,,,,,"[""新型冠状病毒感染""]",,,,,,,,,,2024-05-09 00:00:40,2024-06-18 11:17:16,,,,
